beat1,beat2,corr
1422,613,0.2833178717271381
2234,231,0.2833164160186607
1412,124,0.2832868981421336
1233,624,0.28319478969934847
1912,1733,0.2830948523062582
1911,512,0.28309052841260973
524,215,0.28308923974912936
1422,1235,0.28298263887345
1821,313,0.28291185979326233
2033,1433,0.2828942257473343
1423,312,0.28287856047643517
634,333,0.2828494611771205
2031,831,0.2828298467381696
1424,933,0.28281857899595203
1112,814,0.28271183618491386
934,722,0.2827077601956351
2423,2023,0.28258203623400924
1653,611,0.2825387347223375
1431,813,0.28251916930868204
1132,212,0.28248822082353425
2032,811,0.28248228238703815
1523,735,0.2823860729428261
933,334,0.28236940913569786
2012,1214,0.282262448104303
1034,424,0.28225826093990625
221,213,0.28223272310505576
1134,824,0.2822250410843354
1423,1023,0.2822003102767748
1652,1631,0.28215422069867396
1933,622,0.28212806071504937
1823,1134,0.28212100966671316
1433,1013,0.2820882783667239
2515,314,0.28206199722953396
1225,421,0.2820609892862037
2212,1215,0.28205672383937674
1614,732,0.28202014673507303
1732,121,0.2820098781177632
1634,1613,0.2819864404777515
1031,312,0.28191332814486614
831,735,0.28189855235055034
1912,1631,0.281881637983302
2533,234,0.2818702552600338
1224,713,0.2818591165412013
1632,1432,0.2817903777510453
1723,432,0.28167696318803986
1221,1031,0.28164327944689455
1432,1413,0.2815480776562544
2525,1115,0.2815326795379546
2432,1023,0.2815128413308795
1732,821,0.2811604409806732
911,322,0.2811513791187673
824,613,0.2811001667549878
2511,1411,0.28108308571363727
2522,214,0.2810427816971208
1634,931,0.28100372796261913
614,513,0.280922277260474
1651,713,0.28084898476641373
beat1,beat2,corr
1411,712,0.28082755793909603
221,124,0.28072177650814223
1652,811,0.2806502840496341
2234,612,0.2806334815271269
2424,124,0.2805497263604011
831,724,0.28045491658224847
2212,1924,0.2803319574715606
2031,814,0.28026931402360994
1524,131,0.28019787235676247
1024,714,0.28003491026079447
2022,1824,0.27973368726376674
1712,613,0.2796438639136575
825,613,0.2796293704675305
2431,1722,0.27962559720691016
2212,221,0.2795464104773762
631,324,0.2795228803019801
2023,421,0.2795096111225086
1214,132,0.2794581309211781
2213,132,0.27937588835943217
2423,314,0.2792722978476803
733,321,0.27923325835007196
2411,1224,0.2792093191184954
1651,1513,0.2791696925513009
1423,424,0.2791597630135299
612,322,0.2790324949546028
1434,824,0.2789629636554344
311,113,0.27892767407262997
1834,1021,0.27890821243583397
2522,1923,0.27888073803851415
1231,222,0.2788805494244459
1431,1235,0.2788590722087667
1532,713,0.2788356098304376
1611,821,0.2787748358934553
1652,1225,0.2787082964008127
2535,1031,0.27869055178796265
1723,725,0.2786880033308227
1124,121,0.27864775861801605
2535,1121,0.2786302287844214
815,225,0.2784624966872062
1422,312,0.2784550430434342
935,723,0.27844964029427394
1124,1033,0.27833258072500794
2413,722,0.2782068373968429
2523,1522,0.27820388972900045
1733,431,0.2781900916970633
1024,1021,0.2781609002145852
2424,935,0.27814902731883
831,433,0.2781408799109264
2511,1723,0.27809501826639366
1812,622,0.27808589610806295
1633,431,0.27802652322035015
1834,1223,0.2780183141554045
2234,1133,0.2779921588395034
2033,1132,0.27798713967100835
1512,932,0.277987085896647
933,421,0.2779434792614645
1135,725,0.27790090082664765
2013,1423,0.277896893604823
2012,1123,0.2778874681290839
1732,1531,0.2778811139874547
2031,824,0.2778710839287343
1814,1125,0.27785385206636165
1232,835,0.2778202245148983
1652,1125,0.277707586023973
1223,1132,0.2775991149520714
734,225,0.2774387450637009
1724,1034,0.27740827113586214
1814,1811,0.2773576951193996
1621,222,0.2773366003067642
2431,822,0.27733304414017296
1123,133,0.277284097767671
2532,2032,0.2772700147961733
1632,1411,0.27715892685347077
2012,215,0.27713870641234145
1652,715,0.2771150286070819
1533,925,0.27700746961619416
1813,1622,0.276976751623764
322,132,0.27686118837982354
1712,1031,0.2768372962556457
2513,531,0.27682370817502905
1421,812,0.27679147348335764
815,424,0.276670402639229
2012,1911,0.2766323623189453
1931,1223,0.276564090605538
1224,532,0.2764623677804316
1935,632,0.2764048593376834
1033,434,0.2763965395702466
1733,1621,0.27639372246985955
1033,815,0.2763906950689025
1135,611,0.27636022577181113
1831,333,0.2763512671808125
1811,1432,0.27632890829968104
732,411,0.2762928926005152
1032,722,0.27625016099584704
1711,634,0.27617098172340604
924,823,0.2760648107450691
1831,1654,0.2760319382168753
1935,1824,0.2760244279445225
815,611,0.2760103234633592
1931,731,0.27599508894299374
923,712,0.27593432642123483
311,232,0.27592230562035547
1433,1014,0.2759173299856209
1924,713,0.2758750849888134
523,331,0.2758679034519078
1923,935,0.2755908955853935
2223,1522,0.2755279626882524
2523,2411,0.2754522992111945
1925,824,0.27529332156722675
1215,912,0.27526384628876643
1524,911,0.2752576967669255
2422,2411,0.2752455320773882
1653,311,0.27518185448338534
1133,933,0.275168384582639
1913,1431,0.27508952171811535
2423,433,0.2750469022425817
1013,121,0.2749834665292461
225,113,0.27497730037054985
1925,123,0.27496052777615354
925,433,0.2749484998591165
1022,331,0.2749259228428179
1724,1622,0.2748973617166018
1034,614,0.2748901470471648
1724,1225,0.2748072445407949
1223,512,0.2747891715279536
831,321,0.2747344980270004
2223,915,0.27463658416695463
1935,813,0.27463315016635825
1723,1722,0.2745689628624906
1723,1133,0.2745119385368696
613,432,0.2744881096650336
1622,434,0.274455336820093
2234,1111,0.27440074990198865
1012,1011,0.27426818730009983
1624,1423,0.2742456505214573
1532,1014,0.2741971470195964
1034,314,0.27412708479912284
1114,1032,0.27409326173221066
2222,1622,0.2739711018956037
1531,314,0.2739151905211902
2512,1914,0.273850513318031
1235,132,0.2737890553110873
1533,1014,0.27378251484416793
1533,1421,0.2736784983359399
935,732,0.27361747226727423
1413,733,0.27359945385049694
1614,632,0.2735936720817855
1813,223,0.27358358514310444
913,431,0.2735819770447202
1223,1222,0.2735780600917065
925,232,0.27353770005527084
1834,1654,0.2733991605674342
1522,734,0.27320603442624253
1434,422,0.2731838650133957
1622,835,0.2731095681875297
1612,312,0.27308682924714783
1812,1654,0.2730211589059169
1651,915,0.27299437722057845
2032,1712,0.2729910874030973
731,423,0.27285250477518064
1651,1223,0.27277006189462505
1233,1222,0.2727331318658048
1934,914,0.27270222479698614
911,824,0.2726670349755553
432,431,0.27244972931240524
1421,723,0.27232796286916383
1523,431,0.2722838806541205
1513,424,0.2722446663415279
2534,1614,0.27224082233036
2533,1613,0.2722086274241298
1813,825,0.27219118850583696
612,333,0.2721843117466801
1731,611,0.27212507132133645
1732,831,0.2719912053282238
1033,831,0.2719488678388738
1524,1214,0.27188973693698415
2533,2213,0.2718592175966103
725,722,0.2718234957741198
2223,1931,0.2718079847961243
1034,232,0.2715910620186535
1114,213,0.27151896523940733
2424,1511,0.27151085180479795
1532,1423,0.2715100232234063
1411,911,0.2715051652300885
1822,813,0.27149228800437936
1711,1022,0.27149024936321614
1833,1824,0.27145260096036217
beat1,beat2,corr
1125,512,0.2714502711807971
1221,613,0.27144208740479564
2213,1532,0.27143230163264814
912,633,0.2713956956192003
1824,122,0.27128968823644156
614,113,0.2712576499708977
1712,1412,0.2711884973820458
1224,131,0.2711639075923364
1033,133,0.2711302759481381
1712,221,0.271086008482393
2223,1133,0.2710554498728098
1922,225,0.27099636347031847
1811,215,0.2708231857145678
914,812,0.2706788803236044
2223,1933,0.2706689804712421
1732,1021,0.27063690196297613
2513,332,0.27063551951456255
2534,931,0.2705962086854077
1614,821,0.27058184183312445
1922,1614,0.2705757479356396
1622,1411,0.27054545951281506
1914,1814,0.27040414076085983
1634,132,0.2703981206374044
1132,835,0.2702530991116701
1524,822,0.27022131535929994
2521,2221,0.2702063029247353
2412,1831,0.27013008115746984
923,725,0.2700340763148737
2213,622,0.26999024420192297
1021,621,0.2699499411018981
1212,726,0.2698992488834829
1733,1235,0.26987196652609013
1921,1131,0.26979882046340825
2514,1124,0.2697802967168381
1023,512,0.26976101839180816
433,114,0.2697154368704945
433,233,0.2695690516425157
731,112,0.2695279904327424
1424,132,0.2695144629113774
1032,533,0.2694618723626641
1511,732,0.26946132839453646
1115,421,0.26943088290591616
1031,1013,0.269329923797313
1034,513,0.26930657385483353
2512,1624,0.2692451397852961
2524,2431,0.2692324090994107
913,613,0.2692031742040303
1821,1131,0.26913380397841624
1711,1234,0.2690837124543504
2411,523,0.26907361329795737
726,531,0.2690126652613231
1033,1021,0.26900665201672186
1933,113,0.2690054770503252
923,224,0.26895827504604
2032,614,0.26884668857096744
1131,332,0.2687810194012802
2524,2515,0.2687101734515542
2531,1655,0.2686806365085562
1723,421,0.2686115008878928
934,324,0.26856645968688775
1913,1732,0.26853028102289234
433,412,0.26851422453579216
1623,1621,0.26850967543734944
2422,2024,0.26849860471418674
1921,1612,0.26842253898334784
633,511,0.2683815479047903
1911,1432,0.26833862845975953
1235,833,0.26831432675709643
2534,431,0.26824287759501564
531,511,0.2680865990808609
1412,611,0.26803856070230936
433,424,0.26801327558028043
2522,1724,0.26798867000942556
1135,1133,0.2679717603933647
2534,1133,0.26796960724658436
1434,1132,0.2679467826469832
434,421,0.26784157349091564
2012,1232,0.26779428856403176
1912,211,0.26773416332145
1122,235,0.26773305454697083
1113,612,0.26769503732846395
934,512,0.26767726152673055
2232,1651,0.2676418045457935
1814,1431,0.26764064680171495
2232,1513,0.26759471408088437
1922,1014,0.2675903812442855
414,331,0.2675059139637799
2213,825,0.267470223407008
2534,221,0.26737652233738207
1723,913,0.267355741421263
2522,1924,0.26734155111409535
2534,2512,0.26733630860608393
1532,131,0.2673186838127085
2011,1213,0.26731636900679817
1231,1014,0.267258265283291
2024,1821,0.2671966435086601
934,531,0.26710027986777996
1733,1652,0.26706192162937953
1922,1123,0.26702461023870605
2031,1524,0.2669846687926651
2515,434,0.2668059987685819
1912,1622,0.266613427737259
1511,1034,0.26657722081001356
2424,814,0.2664668339106805
1614,231,0.2664626737474746
813,725,0.2664569100744171
1234,1131,0.26643927966917813
1831,1723,0.26643162670768855
2013,1132,0.2663992146067886
835,323,0.26638677570101443
1724,533,0.2663176789965188
331,322,0.266215770595516
2515,914,0.2662060616785578
1112,332,0.26620482934875234
2532,431,0.26617589110893075
1732,815,0.26607270586524856
934,311,0.2659883182215103
1614,1231,0.26598762721511654
1213,1125,0.265961943659636
212,211,0.26594853027441323
225,224,0.26594096605671214
1524,1113,0.2659353742881544
2221,834,0.2659268097094456
923,723,0.265738888557087
2232,1923,0.26567109930848787
922,722,0.26563444677468606
1114,332,0.265611857231799
2514,1121,0.2656105937828951
2221,934,0.2655905973090875
1124,433,0.2655584723020164
1653,331,0.26552398723284015
1651,522,0.26546136800942394
832,712,0.2654529023593109
1925,111,0.26542117790419106
2023,113,0.2653273163520176
922,334,0.26519541551342374
1621,1031,0.26516307398400935
1424,122,0.2651410780591215
1723,724,0.265040383701726
1513,814,0.2649909787679102
935,233,0.2649279909880638
2412,834,0.2649243864627706
2422,132,0.2648442971666428
1034,113,0.26480436631134563
925,633,0.26476732429014016
1215,524,0.2647602785013025
1614,725,0.26470729509887936
1032,623,0.26468644787247636
1831,221,0.26467176741088394
2525,1651,0.2646291243873925
2212,632,0.2646056227234474
1924,932,0.2645348035174278
2524,1524,0.2644392018471282
1723,911,0.26443323740441543
614,522,0.26437607426046444
1422,1031,0.264364359146365
914,622,0.2643367412127532
1654,1123,0.26422020760311543
714,511,0.2641251923948808
821,411,0.2640582627709502
231,123,0.26402933650929944
1131,623,0.26398524150513475
2234,511,0.2639461396611368
1512,131,0.26393523923946355
1213,123,0.2638713812506296
2513,215,0.2638524388641483
1834,233,0.2637720566138097
1651,834,0.26376432468074557
2424,912,0.2637618190089472
2232,311,0.26360882966218196
1024,633,0.2635468713535574
1912,1225,0.2635382888092305
2431,1412,0.26348314598701217
1923,1921,0.2634655852356173
1713,1131,0.2634468075678521
1225,832,0.2633950244035249
1223,812,0.2633548677956484
2234,314,0.2633417744068438
2233,1022,0.2632878430866081
1933,1223,0.26322883260232194
611,321,0.26320184385822587
1654,212,0.2631623740982749
1925,1214,0.2631452839939018
2512,2233,0.2630757221675282
1412,213,0.2630293902698182
1532,1212,0.2629080785964494
2525,322,0.2629061011146445
beat1,beat2,corr
1831,1412,0.2628123826376976
731,612,0.2628065077705149
1232,632,0.26277615156572154
331,232,0.2627484803235237
1523,1511,0.26272392787052956
2223,1621,0.2627185834295663
1724,822,0.26271387686564524
714,131,0.2625558414570327
1423,832,0.2625348925878756
1935,222,0.2624773746593785
1133,1123,0.2624633503708941
924,715,0.26243459168943883
1914,411,0.2624261112223648
1413,925,0.2624022663209676
2513,1533,0.26239423256625083
1723,932,0.26232301747262804
1235,915,0.2623011964282768
2013,1732,0.26222591451494487
2012,1122,0.2622161548398473
1023,231,0.26221552069702464
1112,231,0.26218865776296674
1434,215,0.2621872108035616
823,713,0.2621389474062399
1812,611,0.2620758478474445
2514,2411,0.26206595493894647
1124,133,0.2620597189396857
1813,733,0.2620387032619902
1823,1613,0.26202872001844973
2533,2222,0.2620053839885949
924,332,0.2619796890403209
1135,715,0.2619684812946712
2511,1212,0.26195292380760526
1233,715,0.26189563138277605
1824,1524,0.26187457224306765
2522,1434,0.26185884362123457
1912,811,0.2618440144170134
1933,215,0.26177244365529795
814,413,0.2617454661220754
1814,1622,0.26171069936371605
1931,215,0.2616249564625139
1214,1114,0.2615813563234886
1712,1434,0.26157787101554664
1633,1621,0.26156245123036925
2033,1912,0.26153562891823284
2521,2031,0.26144736056031787
1651,233,0.2613997225572364
2232,831,0.26132293062296286
431,411,0.2613058768770724
2515,1123,0.261300303623501
2423,1215,0.2612997704315138
2535,1131,0.26118263332953684
2213,434,0.26117529110601984
1811,1654,0.261154547552787
1614,1433,0.261043740858138
924,923,0.26100514230592753
1723,1712,0.26100338094386416
1922,1513,0.2609884267945569
2222,321,0.2609678793327145
1934,1213,0.26092325179246767
431,333,0.2608865124207712
1221,322,0.26086219792385
2513,835,0.2608231879240363
1611,613,0.26066371301078334
1812,224,0.2606611183954029
1021,835,0.26065793261219394
1123,231,0.26063108274571156
621,313,0.26047394394650625
1511,233,0.260465420974531
712,331,0.26044753894523687
2233,1622,0.2604188427348964
1813,713,0.2603234573867444
931,314,0.2602387411969005
834,632,0.2601642511167612
1632,825,0.2601145778567461
1925,923,0.26009541604430053
1513,1223,0.2600792936932594
1623,823,0.26005126589870636
2031,1913,0.26002310089388314
1912,1614,0.26001976020764694
413,233,0.2599444101753755
2212,931,0.259782760994841
811,431,0.2597475816442621
2431,1031,0.259636675911309
1732,921,0.25952124873484733
234,222,0.25947903945046774
2431,1414,0.2594651086768493
1711,323,0.25945312426575023
1532,715,0.259433506688971
2032,123,0.2593403997976041
1023,221,0.25929077029125314
1814,1733,0.2592728314358769
2022,1911,0.25924055641558214
1912,1823,0.2591741151327313
1513,1131,0.2591470103176945
711,513,0.2591160070943732
2523,1424,0.25911076092647284
2424,1832,0.25906290133737325
1524,124,0.25905249466369057
2535,222,0.2590387948594553
825,722,0.25886050045707965
2213,1031,0.2588423502092265
1723,222,0.25880862583433545
726,433,0.2588016997651381
1512,1434,0.2587897289748263
2412,122,0.25853834627378697
633,122,0.25845410209699865
2032,822,0.25839175863752856
1633,612,0.258381279619318
1413,421,0.2582521764464462
914,234,0.2581847629866804
1222,911,0.25813602330200364
1235,212,0.25809006449314165
1724,913,0.25799525573133986
1222,1013,0.25795374032158724
714,232,0.2579187864145291
1513,715,0.2578507947578791
2521,1655,0.2577814560618245
1135,1024,0.257738711791323
212,131,0.25772770569723763
1623,1614,0.2576871383964022
2213,223,0.2576549483330797
1621,311,0.2576050539585453
1822,1212,0.25758381577696104
523,221,0.2574882003000542
1912,1232,0.25745659993651776
413,234,0.2574345881847553
2423,1414,0.2574222939825359
1223,322,0.2573879001196144
1021,622,0.2573590389689498
1712,1213,0.2572940088660296
2221,1414,0.257285225066585
2525,221,0.25718452011321047
1411,623,0.2571782608103292
715,235,0.25711293901854904
1513,1123,0.2570966443281369
2221,823,0.25707355545560734
1832,1131,0.25706454766430753
2024,411,0.2570562306664743
1624,212,0.2569579061349438
1622,222,0.2569458529130007
1512,1133,0.2569335956326931
1511,1131,0.2568870620277924
813,311,0.25686129775092414
524,113,0.2568415774930505
2535,1814,0.25684079330029574
1031,923,0.25667477993259197
1651,1012,0.25666761826775863
925,735,0.2565993257890508
1711,1232,0.25658659882020657
2232,225,0.2565311368574414
333,124,0.2565192880193986
512,412,0.25645415095715585
1234,732,0.2564183356302888
2431,1934,0.2564056957048745
2533,813,0.2563677016293227
2031,215,0.25635107520319816
1422,921,0.2563339033061141
2511,1412,0.25628782120537136
823,225,0.2562606020384512
512,321,0.25616040014380537
1723,1213,0.2561196642454496
1933,835,0.25611380911052006
1023,632,0.25608412610910464
2013,1731,0.2559550102988762
2013,1414,0.25581585885818836
2223,1422,0.2557996314828909
1133,1013,0.25579152202052885
833,334,0.2557649971552617
1622,332,0.2557572902874165
1923,715,0.2557194356846723
2031,726,0.25568710079488527
1211,831,0.25558842923194
2411,231,0.25557763759831625
1424,112,0.25550797054642566
1924,1421,0.255418184825058
2522,1014,0.2553023207067145
2411,1811,0.2553006384042374
1422,414,0.25529892923333825
1031,531,0.25522345302604466
833,815,0.25519552089523767
2234,411,0.25518450852990177
1711,734,0.25518040685745913
1923,813,0.25516497198427635
2222,925,0.25516480329832125
2234,1011,0.2551133137685258
2432,2033,0.2549755641120207
2531,834,0.2549259977990016
beat1,beat2,corr
1424,1014,0.25492363560067666
1912,834,0.2548843057679213
2023,835,0.25483949275234136
1215,1214,0.2547827056213688
2234,1421,0.2546805960678094
2535,2233,0.2546538593934517
1921,732,0.25456542337370747
1235,612,0.25455115985418714
2233,1611,0.2545071089006504
1222,915,0.2544607509366198
813,235,0.254369132354303
1223,214,0.25435900783527293
1633,1411,0.25434121000588295
1114,132,0.2541766537678262
822,815,0.25415899519766355
2412,2011,0.25414672707040775
622,621,0.25409325410779376
1711,1611,0.25408256240001276
2013,224,0.25407501997406046
413,231,0.2539819159993711
1654,1413,0.2539399941035636
1722,1652,0.25392069354741664
2233,634,0.25391776331984267
1211,813,0.2538764202776364
2523,922,0.2538636608542813
726,411,0.2538624930527934
1513,1231,0.2538619729283786
1533,411,0.25381416707863047
1235,1034,0.253761101828958
1821,1023,0.2537277509002076
2524,1031,0.2536891245795199
1611,233,0.25362788586515567
1921,723,0.25354134709630977
1613,824,0.25347458731850087
2423,624,0.25345023334234373
1913,1655,0.25340701594254617
2234,1632,0.2533610274104537
1135,912,0.2533113318066483
2211,823,0.25320351733330276
1733,221,0.2531091965084044
735,524,0.2530599787206041
834,524,0.2528674887763105
2533,1134,0.25285579249117945
2032,1221,0.25283222973171127
234,131,0.2528036635747398
1651,1624,0.252737310040046
2514,611,0.25272812281253904
1211,1134,0.2527221764269198
2433,1412,0.25271439295652154
1934,333,0.2527096287376692
2031,1411,0.2526054714731734
2521,1623,0.25252159478081854
1134,431,0.2524915924965628
1652,1632,0.2524405664368192
2522,131,0.25232715543175627
1733,824,0.2522723361536274
2024,421,0.2522523263496566
832,221,0.2521500499492595
1712,612,0.25208178652053975
1921,1021,0.2520089464955626
833,724,0.25190844553087205
1711,1633,0.25187161217309884
2532,221,0.25182942452525836
1655,931,0.2518207195490205
2411,1823,0.2516723483412066
915,813,0.2516117062118021
1821,1814,0.25159712680958696
2433,2431,0.25157893257420627
722,412,0.2515641080650988
2022,1123,0.2515132720718039
1124,331,0.2514821159021974
1822,1434,0.2514117408290548
1611,715,0.25123918353937985
431,323,0.25120297491430327
833,513,0.2510491158624414
1823,821,0.2509915179205885
812,331,0.2509369328857315
833,311,0.2508546806429321
1213,124,0.25080674596711566
1655,1522,0.2507752238825776
1932,113,0.2506751455978482
1651,1114,0.2506513125335858
1612,1213,0.2506374956337648
2533,2013,0.2506051545988445
1925,423,0.25059138822609245
1911,1235,0.2505909494822332
832,732,0.25057643626210196
822,322,0.250325845401506
1925,1424,0.250233071647777
1424,532,0.2502290754903595
2511,824,0.25018955051703107
1713,1014,0.2501052572558001
2213,1913,0.25007488861111804
1232,1213,0.24988179809555774
1111,531,0.24986445436620047
914,724,0.24986111219193796
1654,1612,0.2498438252665601
1933,1124,0.2497063192945878
1512,725,0.24968879691047224
611,114,0.24964282661235107
624,533,0.2496238366404152
1531,1511,0.24959432007280444
1411,1233,0.24953074894743016
423,314,0.24941510954253135
1421,1121,0.24920283399982515
1823,732,0.24916851294967743
1131,111,0.24907363340880748
1834,624,0.24905847448996657
1214,433,0.24905469212103293
2012,631,0.24904434791839047
1014,221,0.24899223753900185
1121,623,0.24895227883857093
1651,412,0.24892030472227508
1925,1222,0.2489007674046741
1833,1424,0.24888327207836247
1613,825,0.24883064410652073
1653,1034,0.24882849906588608
2423,1033,0.24882076613261475
835,523,0.24877675656402742
813,114,0.24868986167930543
1524,1522,0.24856635266235474
932,611,0.2484835550294374
1224,1013,0.24838727616323322
2431,1131,0.24833843198155842
2023,124,0.24833066059883607
2525,632,0.24829919759407112
2533,1811,0.24829890986417702
2032,124,0.2482664050560547
1653,614,0.24825627154993243
2411,623,0.24822934498100854
1132,221,0.24818814224121882
2223,1114,0.24817806260494504
1532,1031,0.2480782662855623
1034,133,0.24805141693760535
332,234,0.24804237684012634
1732,724,0.24802284949216222
2535,1924,0.24799515685496795
2523,915,0.24797350093583875
1711,211,0.2479244894955443
2212,1651,0.24782653540078012
2031,1532,0.24779313153781277
2213,232,0.2476895604689057
1821,1711,0.24757328382460014
2514,1652,0.247540253393524
524,133,0.2475292697358682
1232,413,0.24750708719981962
1531,513,0.24750563185587152
1413,314,0.24750545998932794
2233,1811,0.2474290811019024
1931,113,0.2474056824899639
2032,734,0.2473829416461982
1911,1123,0.24736710389687497
921,513,0.24733512952233616
1913,314,0.24729006818234614
2433,1925,0.24707874889840084
1021,611,0.24707200387028433
922,433,0.2469633930086668
1633,613,0.24687174417524915
1655,1233,0.24685398579710974
1421,815,0.24679390027079376
1613,512,0.2467596627471402
1232,221,0.24675246294484074
1732,1014,0.2467356941604749
1412,932,0.24670388452745634
1533,1511,0.24651666178989953
1122,522,0.24649065310751977
1612,712,0.2464485953915877
1623,231,0.246419006838748
2234,114,0.24637505322482858
1653,1612,0.24635295147672753
1712,931,0.2463352482650851
1422,732,0.24631230550682992
1923,133,0.24628940785019943
1632,724,0.24625793362949708
1613,925,0.2462545413918243
1411,1133,0.24621224271437162
1634,1422,0.24611382766223552
1911,223,0.24594097448519878
1822,531,0.24580905119090388
414,225,0.24574820265313133
1923,414,0.2455532431082597
2522,831,0.24554256129029933
2515,714,0.24553898050793843
1925,1655,0.24546882769274037
2413,233,0.24543241001779414
1112,313,0.2453957264511679
1231,1013,0.2453924303182342
beat1,beat2,corr
1231,1123,0.24538382128640418
734,412,0.2453569307415573
1221,1133,0.24534387754738055
1651,934,0.245334971030624
921,614,0.24531284549248525
1112,722,0.24527467691270166
2213,1013,0.24525772948033978
1652,1235,0.24513589059778804
1033,232,0.245063607038079
2222,1914,0.24504677995947827
634,212,0.24503050009105262
2222,734,0.2450293147826792
2511,314,0.24502237399695131
1533,815,0.2449885610415748
533,221,0.24490275819885488
2432,1233,0.24489148945503958
2411,1932,0.24469557876737386
2433,413,0.2446478815493786
922,724,0.24464488746190424
922,633,0.24462676378782588
612,323,0.24450682098593743
2234,614,0.2444594680936809
2223,235,0.24436680172927827
1925,834,0.2442652274632
2023,1412,0.24418430660536167
811,733,0.2441448428119906
1022,313,0.24403132592492188
1731,334,0.24402923186862538
1431,314,0.24386402871191337
2221,1232,0.24377661646880813
1212,734,0.2437528077186251
2032,1513,0.24367161225405282
1424,212,0.24358100710305008
2022,1122,0.24356202136307836
1011,512,0.24355615041678033
1135,834,0.2434572110598415
1423,522,0.2434023825408049
932,612,0.2432122485187802
2033,1911,0.24318861142040277
1124,832,0.24316670534025372
1434,1223,0.24309236820023922
1623,614,0.24305616291439955
1031,935,0.2430066059304811
1023,333,0.24299406333071263
1433,1114,0.24294703320238611
2032,1834,0.24293638577118504
1125,1121,0.24288211088222128
1623,1014,0.2428774392545007
1523,1412,0.24284478658596287
1422,311,0.2428429479045283
1923,1633,0.24281591971688918
1512,213,0.2427921835132533
1724,432,0.24276851854741685
1614,312,0.24270843329258096
1021,324,0.24270068903480277
631,523,0.2425180944715741
1522,1123,0.24251274632948097
1931,1824,0.24248243032768482
715,612,0.24238993103447418
1215,1121,0.24226783377214456
1811,1411,0.24214538230564067
2212,1115,0.24207867994563478
1814,623,0.2419160007620777
2212,835,0.24185523073969226
2223,2221,0.2417904725371312
1411,332,0.24167358660355803
1711,1413,0.24162381126933377
1722,733,0.24161820009167653
2512,1123,0.2416117661047951
1624,613,0.24160585975678228
1213,833,0.24156307912749433
2534,1431,0.24155919830109407
2213,1032,0.24149935335689496
2022,631,0.24149712831957487
2431,831,0.24144998199338222
1923,323,0.2412949428434791
2222,924,0.24126635489260317
2523,1533,0.24113446009630773
1634,1123,0.24100742807416406
724,321,0.24095590877611028
1231,225,0.24093590347873337
2535,1124,0.24079010986260496
1121,1023,0.24065927826155423
1135,634,0.24065047621080501
1225,815,0.24054712982883514
2223,1632,0.24051614409201402
231,111,0.24041466785181884
1622,512,0.2403797556886552
1133,1014,0.24026978029035864
1614,133,0.24023849206025844
2223,1022,0.24023138447344608
2515,321,0.240214510778386
424,322,0.240176051523136
2211,1922,0.2401624860097585
2424,1421,0.24013686002440526
2522,1021,0.2400913983480527
1652,1211,0.24004042785210847
711,614,0.24002249132614523
2022,1232,0.24000789884227827
1233,621,0.23998469169225567
2524,1124,0.23996913914363985
2012,1824,0.23996791990682195
1412,522,0.23995131331184333
2531,1651,0.2399412070519398
411,222,0.23987408811632416
1813,1024,0.23970495378600318
1651,735,0.2396793646964181
2515,1722,0.23953816598690428
1131,311,0.2395342018109133
813,113,0.2394928498360211
1814,1421,0.23948917656939903
2513,1422,0.2394465673164982
823,614,0.23944150897739683
1614,1533,0.2394152516694472
1654,532,0.2394111544691472
1421,1131,0.239408855917719
1411,522,0.23940034423327736
1655,1111,0.2393649171199853
1814,111,0.23936423547734464
2213,725,0.2392703087214556
2535,812,0.2391763380979946
935,334,0.23917154055854284
934,433,0.2390939279608193
715,131,0.23903492023454456
2222,1623,0.23901226785084256
914,624,0.23900613798888448
1612,314,0.23897471683164567
632,533,0.2385566019464816
1511,215,0.2384840667213617
2031,231,0.23845781711651656
1423,1113,0.2384338499666642
2411,132,0.23838444060739375
1012,523,0.23836867262133407
722,622,0.23832423969920843
2022,512,0.23828943084905635
1922,1724,0.23823801378633067
2013,311,0.23817026091719254
1223,511,0.2380492931208619
1411,1214,0.23796604576980482
613,334,0.23796250683658685
2233,623,0.23791979753065562
1523,832,0.23784254507728686
2524,1412,0.23778701585531647
2234,1911,0.23778667507398069
2424,1125,0.23764811289155843
1613,321,0.2375689876879114
1654,912,0.23756645968459922
2514,1711,0.23748002342662355
1732,823,0.2373264889570759
834,323,0.23718461723499887
1723,1234,0.23712408769688403
2024,734,0.2370964267076854
522,411,0.23708793399000475
1611,1433,0.23705415169908026
2521,2213,0.23703370192788648
814,212,0.2369381443348307
2515,915,0.23692184540765188
1833,1223,0.2368099720770521
821,131,0.23672278186337964
1914,1121,0.23672250346622414
1924,1722,0.23669234841202327
834,113,0.23661981888671138
1833,714,0.23642652036942724
2433,1431,0.23637366435835583
2512,1125,0.2362546604422991
2212,214,0.23624115252610328
1651,1134,0.23621995653050612
2222,1421,0.23618891229230807
2221,1115,0.2361732530844766
2514,1432,0.23606256811802254
1411,1125,0.23597387724200222
2523,2032,0.23597121937030124
1234,1124,0.2359393106299305
1013,622,0.2358772959186506
2223,233,0.2358514875598518
2212,1213,0.23580811228320392
1634,624,0.23580051469636018
1032,731,0.23578137676733052
712,531,0.23572905261384303
1724,1634,0.23570460918412117
